2026-04-28 17:34:48,338 - Current window: [{'monitor': 2, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': 1920, 'category': 'learning'}] 
2026-04-28 17:34:48,338 - Current window: [{'monitor': 2, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': 1920, 'category': 'learning'}] 
2026-04-28 17:34:53,339 - Current window: [{'monitor': 2, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': 1920, 'category': 'learning'}] 
2026-04-28 17:34:58,340 - Current window: [{'monitor': 2, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': 1920, 'category': 'learning'}] 
2026-04-28 17:34:58,340 - Current window: [{'monitor': 2, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': 1920, 'category': 'learning'}] 
2026-04-28 17:35:03,341 - Current window: [{'monitor': 2, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': 1920, 'category': 'learning'}] 
2026-04-28 17:35:03,341 - Current window: [{'monitor': 2, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': 1920, 'category': 'learning'}] 
2026-04-28 17:35:08,342 - Current window: [{'monitor': 2, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': 1920, 'category': 'learning'}] 
2026-04-28 17:35:08,342 - Current window: [{'monitor': 2, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': 1920, 'category': 'learning'}] 
2026-04-28 17:35:13,343 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:35:13,343 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:35:18,344 - Current window: [{'monitor': 2, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': 1920, 'category': 'learning'}] 
2026-04-28 17:35:18,344 - Current window: [{'monitor': 2, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': 1920, 'category': 'learning'}] 
2026-04-28 17:35:23,344 - Current window: [{'monitor': 1, 'title': 'создал скрипт для упрощения добавления информации в config,py · Senku-qq/Auto-Time-Tracker@35ca240 — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:23,345 - Current window: [{'monitor': 1, 'title': 'создал скрипт для упрощения добавления информации в config,py · Senku-qq/Auto-Time-Tracker@35ca240 — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:28,345 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:28,345 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:33,346 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:33,346 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:38,346 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:38,346 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:43,347 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:43,347 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:48,348 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:48,349 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:53,349 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:53,349 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:58,350 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:35:58,350 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:03,351 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:03,351 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:08,352 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:08,352 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:13,352 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:13,352 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:18,353 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:18,354 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:23,354 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:23,354 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:28,355 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:28,355 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:33,355 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:33,355 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:38,356 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:38,356 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:43,356 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:43,357 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:48,357 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:48,357 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:53,359 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:53,359 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:58,359 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:36:58,359 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:03,360 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:03,360 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:08,360 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:08,361 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:13,362 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:13,362 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:18,363 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:18,363 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:23,364 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:23,364 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:28,364 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:28,365 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:37:33,366 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:37:33,366 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:37:38,367 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:37:38,367 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:37:43,368 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:37:43,368 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:37:48,369 - Current window: [{'monitor': 2, 'title': 'уроки c 2020 года - Discord', 'process_name': 'Discord.exe', 'x_cord': 1912, 'category': 'communication'}] 
2026-04-28 17:37:48,369 - Current window: [{'monitor': 2, 'title': 'уроки c 2020 года - Discord', 'process_name': 'Discord.exe', 'x_cord': 1912, 'category': 'communication'}] 
2026-04-28 17:37:53,369 - Current window: [{'monitor': 1, 'title': '1 song, 1000 memories. - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknow Youtube content'}] 
2026-04-28 17:37:53,369 - Current window: [{'monitor': 1, 'title': '1 song, 1000 memories. - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknow Youtube content'}] 
2026-04-28 17:37:58,371 - Current window: [{'monitor': 1, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'learning'}] 
2026-04-28 17:37:58,371 - Current window: [{'monitor': 1, 'title': '(31) C418 - Aria Math (Minecraft Volume Beta) - YouTube — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'learning'}] 
2026-04-28 17:38:03,372 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:03,372 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:08,372 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:08,372 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:13,373 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:13,373 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:18,374 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:18,374 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:23,374 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:23,374 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:28,376 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:28,376 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:33,377 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:38:33,377 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:38:38,378 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:38:38,378 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:38:43,378 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:38:43,378 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:38:48,380 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:48,380 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:53,380 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:53,380 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:58,381 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:38:58,382 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:39:03,382 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:03,382 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:08,383 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:39:08,383 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:39:13,384 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:13,384 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:18,386 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:18,386 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:23,386 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:23,386 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:28,388 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:28,388 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:33,388 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:33,388 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:38,389 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:38,389 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:43,390 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:39:43,390 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:39:48,391 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:48,391 - Current window: [{'monitor': 1, 'title': 'Ошибка с типом данных — Mozilla Firefox', 'process_name': 'firefox.exe', 'x_cord': -8, 'category': 'Unknows category'}] 
2026-04-28 17:39:53,392 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:39:53,392 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:39:58,393 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:39:58,393 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:03,394 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:03,394 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:08,394 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:08,395 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:13,395 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:13,396 - Current window: [{'monitor': 1, 'title': '● config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:18,396 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:18,396 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:23,397 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:23,397 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:28,398 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:28,399 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:33,399 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:33,400 - Current window: [{'monitor': 1, 'title': 'config.py - Time-tracker - Visual Studio Code', 'process_name': 'Code.exe', 'x_cord': -8, 'category': 'coding'}] 
2026-04-28 17:40:38,400 - Current window: [{'monitor': 2, 'title': 'Telegram', 'process_name': 'Telegram.exe', 'x_cord': 1920, 'category': 'communication'}] 
2026-04-28 17:40:38,400 - Current window: [{'monitor': 2, 'title': 'Telegram', 'process_name': 'Telegram.exe', 'x_cord': 1920, 'category': 'communication'}] 
2026-04-28 17:40:43,401 - Current window: [{'monitor': 2, 'title': 'Telegram (1356)', 'process_name': 'Telegram.exe', 'x_cord': 1912, 'category': 'communication'}] 
